id,ket_waktu,nama_marketplace,jenis_barang,total_penjualan,status_promosi
47317,26-12-13,Tokopedia,Voucher Game dan Layanan,0.0,0
47318,26-12-13,Tokopedia,Daging Putih,249.407,0
47319,26-12-13,Tokopedia,Kuliner,26.0,0
47320,26-12-13,Tokopedia,Peralatan Olahraga,0.0,0
47321,26-12-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
47322,26-12-13,Tokopedia,Hasil Laut,18.0,0
47323,26-12-13,Blibli,Otomotif,3.0,0
47324,26-12-13,Blibli,Perlengkapan Bayi,0.0,0
47325,26-12-13,Blibli,Produk Kecantikan,0.0,0
47326,26-12-13,Blibli,Minuman,338.0,0
47327,26-12-13,Blibli,Buku dan Novel,0.0,0
47328,26-12-13,Blibli,Roti,45.0,0
47329,26-12-13,Blibli,Perlengkapan Kado,0.0,0
47330,26-12-13,Blibli,Peralatan Rumah Tangga,341.0,0
47331,26-12-13,Blibli,Kebutuhan Sehari-hari,141.0,0
47332,26-12-13,Blibli,Makanan Jadi,117.0,0
47333,26-12-13,Blibli,Telur Ayam,95.0,0
47334,26-12-13,Blibli,Makanan Beku KemasanS,7.966.901,0
47335,26-12-13,Blibli,Sayur,1182.0,0
47336,26-12-13,Blibli,Buah,0.0,0
47337,26-12-13,Blibli,Gadget dan Aksesoris Handphone,2.0,0
47338,26-12-13,Blibli,IoT dan Smart Home,0.0,0
47339,26-12-13,Blibli,Peralatan Portable,0.0,0
47340,26-12-13,Blibli,Alat Elektronik Rumah,0.0,0
47341,26-12-13,Blibli,Perawatan Kesehatan,0.0,0
47342,26-12-13,Blibli,Fashion Wanita,0.0,0
47343,26-12-13,Blibli,Tanaman Hias,0.0,0
47344,26-12-13,Blibli,Perlengkapan Bayi,1.0,0
47345,26-12-13,Blibli,Perlengkapan Camping,34.0,0
47346,26-12-13,Blibli,Novel,0.0,0
47347,26-12-13,Blibli,Daging,30.115,0
47348,26-12-13,Blibli,Perlengkapan Ibadah,77.0,0
47349,26-12-13,Blibli,Perlengkapan Petshop,0.0,0
47350,26-12-13,Blibli,Voucher Game dan Layanan,0.0,0
47351,26-12-13,Blibli,Daging Putih,44.914,0
47352,26-12-13,Blibli,Kuliner,6.0,0
47353,26-12-13,Blibli,Peralatan Olahraga,0.0,0
47354,26-12-13,Blibli,Alat Tulis dan Kantor,0.0,0
47355,26-12-13,Blibli,Hasil Laut,3.0,0
47356,26-12-13,Shopee,Otomotif,2.0,0
47357,26-12-13,Shopee,Perlengkapan Bayi,0.0,0
47358,26-12-13,Shopee,Produk Kecantikan,0.0,0
47359,26-12-13,Shopee,Minuman,685.0,0
47360,26-12-13,Shopee,Buku dan Novel,0.0,0
47361,26-12-13,Shopee,Roti,123.0,0
47362,26-12-13,Shopee,Perlengkapan Kado,0.0,0
47363,26-12-13,Shopee,Peralatan Rumah Tangga,1043.0,0
47364,26-12-13,Shopee,Kebutuhan Sehari-hari,296.0,0
47365,26-12-13,Shopee,Makanan Jadi,173.0,0
47366,26-12-13,Shopee,Telur Ayam,90.0,0
47367,26-12-13,Shopee,Makanan Beku KemasanS,122.078,0
47368,26-12-13,Shopee,Sayur,3079.0,0
47369,26-12-13,Shopee,Buah,15.0,0
47370,26-12-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
47371,26-12-13,Shopee,IoT dan Smart Home,0.0,0
47372,26-12-13,Shopee,Peralatan Portable,0.0,0
47373,26-12-13,Shopee,Alat Elektronik Rumah,1.0,0
47374,26-12-13,Shopee,Perawatan Kesehatan,0.0,0
47375,26-12-13,Shopee,Fashion Wanita,0.0,0
47376,26-12-13,Shopee,Tanaman Hias,0.0,0
47377,26-12-13,Shopee,Perlengkapan Bayi,17.0,0
47378,26-12-13,Shopee,Perlengkapan Camping,40.0,0
47379,26-12-13,Shopee,Novel,0.0,0
47380,26-12-13,Shopee,Daging,72.23,0
47381,26-12-13,Shopee,Perlengkapan Ibadah,211.0,0
47382,26-12-13,Shopee,Perlengkapan Petshop,0.0,0
47383,26-12-13,Shopee,Voucher Game dan Layanan,0.0,0
47384,26-12-13,Shopee,Daging Putih,30.591,0
47385,26-12-13,Shopee,Kuliner,29.0,0
47386,26-12-13,Shopee,Peralatan Olahraga,0.0,0
47387,26-12-13,Shopee,Alat Tulis dan Kantor,0.0,0
47388,26-12-13,Shopee,Hasil Laut,0.0,0
47389,27-12-13,Lazada,Otomotif,4.0,0
47390,27-12-13,Lazada,Perlengkapan Bayi,0.0,0
47391,27-12-13,Lazada,Produk Kecantikan,0.0,0
47392,27-12-13,Lazada,Minuman,751.0,0
47393,27-12-13,Lazada,Buku dan Novel,0.0,0
47394,27-12-13,Lazada,Roti,111.0,0
47395,27-12-13,Lazada,Perlengkapan Kado,0.0,0
47396,27-12-13,Lazada,Peralatan Rumah Tangga,887.0,0
47397,27-12-13,Lazada,Kebutuhan Sehari-hari,289.0,0
47398,27-12-13,Lazada,Makanan Jadi,148.0,0
47399,27-12-13,Lazada,Telur Ayam,111.0,0
47400,27-12-13,Lazada,Makanan Beku KemasanS,118.833,0
47401,27-12-13,Lazada,Sayur,2139.0,0
47402,27-12-13,Lazada,Buah,10.0,0
47403,27-12-13,Lazada,Gadget dan Aksesoris Handphone,0.0,0
47404,27-12-13,Lazada,IoT dan Smart Home,0.0,0
47405,27-12-13,Lazada,Peralatan Portable,0.0,0
47406,27-12-13,Lazada,Alat Elektronik Rumah,0.0,0
47407,27-12-13,Lazada,Perawatan Kesehatan,0.0,0
47408,27-12-13,Lazada,Fashion Wanita,0.0,0
47409,27-12-13,Lazada,Tanaman Hias,0.0,0
47410,27-12-13,Lazada,Perlengkapan Bayi,10.0,0
47411,27-12-13,Lazada,Perlengkapan Camping,66.0,0
47412,27-12-13,Lazada,Novel,0.0,0
47413,27-12-13,Lazada,Daging,118.634.995,0
47414,27-12-13,Lazada,Perlengkapan Ibadah,108.0,0
47415,27-12-13,Lazada,Perlengkapan Petshop,0.0,0
47416,27-12-13,Lazada,Voucher Game dan Layanan,0.0,0
47417,27-12-13,Lazada,Daging Putih,190.953,0
47418,27-12-13,Lazada,Kuliner,8.0,0
47419,27-12-13,Lazada,Peralatan Olahraga,0.0,0
47420,27-12-13,Lazada,Alat Tulis dan Kantor,0.0,0
47421,27-12-13,Lazada,Hasil Laut,5.0,0
47422,27-12-13,Tokopedia,Otomotif,6.0,0
47423,27-12-13,Tokopedia,Perlengkapan Bayi,0.0,0
47424,27-12-13,Tokopedia,Produk Kecantikan,0.0,0
47425,27-12-13,Tokopedia,Minuman,1754.0,0
47426,27-12-13,Tokopedia,Buku dan Novel,0.0,0
47427,27-12-13,Tokopedia,Roti,111.0,0
47428,27-12-13,Tokopedia,Perlengkapan Kado,0.0,0
47429,27-12-13,Tokopedia,Peralatan Rumah Tangga,766.0,0
47430,27-12-13,Tokopedia,Kebutuhan Sehari-hari,355.0,0
47431,27-12-13,Tokopedia,Makanan Jadi,199.0,0
47432,27-12-13,Tokopedia,Telur Ayam,50.0,0
47433,27-12-13,Tokopedia,Makanan Beku KemasanS,80.199,0
47434,27-12-13,Tokopedia,Sayur,2146.0,0
47435,27-12-13,Tokopedia,Buah,10.0,0
47436,27-12-13,Tokopedia,Gadget dan Aksesoris Handphone,0.0,0
47437,27-12-13,Tokopedia,IoT dan Smart Home,0.0,0
47438,27-12-13,Tokopedia,Peralatan Portable,0.0,0
47439,27-12-13,Tokopedia,Alat Elektronik Rumah,2.0,0
47440,27-12-13,Tokopedia,Perawatan Kesehatan,0.0,0
47441,27-12-13,Tokopedia,Fashion Wanita,0.0,0
47442,27-12-13,Tokopedia,Tanaman Hias,0.0,0
47443,27-12-13,Tokopedia,Perlengkapan Bayi,3.0,0
47444,27-12-13,Tokopedia,Perlengkapan Camping,224.0,0
47445,27-12-13,Tokopedia,Novel,0.0,0
47446,27-12-13,Tokopedia,Daging,166.881,0
47447,27-12-13,Tokopedia,Perlengkapan Ibadah,137.0,0
47448,27-12-13,Tokopedia,Perlengkapan Petshop,0.0,0
47449,27-12-13,Tokopedia,Voucher Game dan Layanan,0.0,0
47450,27-12-13,Tokopedia,Daging Putih,244.938,0
47451,27-12-13,Tokopedia,Kuliner,35.0,0
47452,27-12-13,Tokopedia,Peralatan Olahraga,0.0,0
47453,27-12-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
47454,27-12-13,Tokopedia,Hasil Laut,11.0,0
47455,27-12-13,Blibli,Otomotif,1.0,0
47456,27-12-13,Blibli,Perlengkapan Bayi,0.0,0
47457,27-12-13,Blibli,Produk Kecantikan,0.0,0
47458,27-12-13,Blibli,Minuman,326.0,0
47459,27-12-13,Blibli,Buku dan Novel,0.0,0
47460,27-12-13,Blibli,Roti,34.0,0
47461,27-12-13,Blibli,Perlengkapan Kado,0.0,0
47462,27-12-13,Blibli,Peralatan Rumah Tangga,342.0,0
47463,27-12-13,Blibli,Kebutuhan Sehari-hari,119.0,0
47464,27-12-13,Blibli,Makanan Jadi,47.0,0
47465,27-12-13,Blibli,Telur Ayam,92.0,0
47466,27-12-13,Blibli,Makanan Beku KemasanS,158.398,0
47467,27-12-13,Blibli,Sayur,1070.0,0
47468,27-12-13,Blibli,Buah,5.0,0
47469,27-12-13,Blibli,Gadget dan Aksesoris Handphone,1.0,0
47470,27-12-13,Blibli,IoT dan Smart Home,0.0,0
47471,27-12-13,Blibli,Peralatan Portable,0.0,0
47472,27-12-13,Blibli,Alat Elektronik Rumah,0.0,0
47473,27-12-13,Blibli,Perawatan Kesehatan,0.0,0
47474,27-12-13,Blibli,Fashion Wanita,0.0,0
47475,27-12-13,Blibli,Tanaman Hias,0.0,0
47476,27-12-13,Blibli,Perlengkapan Bayi,2.0,0
47477,27-12-13,Blibli,Perlengkapan Camping,207.0,0
47478,27-12-13,Blibli,Novel,0.0,0
47479,27-12-13,Blibli,Daging,34.175,0
47480,27-12-13,Blibli,Perlengkapan Ibadah,98.0,0
47481,27-12-13,Blibli,Perlengkapan Petshop,0.0,0
47482,27-12-13,Blibli,Voucher Game dan Layanan,0.0,0
47483,27-12-13,Blibli,Daging Putih,55.46,0
47484,27-12-13,Blibli,Kuliner,10.0,0
47485,27-12-13,Blibli,Peralatan Olahraga,0.0,0
47486,27-12-13,Blibli,Alat Tulis dan Kantor,0.0,0
47487,27-12-13,Blibli,Hasil Laut,1.0,0
47488,27-12-13,Shopee,Otomotif,6.0,0
47489,27-12-13,Shopee,Perlengkapan Bayi,0.0,0
47490,27-12-13,Shopee,Produk Kecantikan,0.0,0
47491,27-12-13,Shopee,Minuman,1165.0,0
47492,27-12-13,Shopee,Buku dan Novel,0.0,0
47493,27-12-13,Shopee,Roti,251.0,0
47494,27-12-13,Shopee,Perlengkapan Kado,0.0,0
47495,27-12-13,Shopee,Peralatan Rumah Tangga,937.0,0
47496,27-12-13,Shopee,Kebutuhan Sehari-hari,305.0,0
47497,27-12-13,Shopee,Makanan Jadi,184.0,0
47498,27-12-13,Shopee,Telur Ayam,90.0,0
47499,27-12-13,Shopee,Makanan Beku KemasanS,139.096,0
47500,27-12-13,Shopee,Sayur,2906.0,0
47501,27-12-13,Shopee,Buah,8.0,0
47502,27-12-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
47503,27-12-13,Shopee,IoT dan Smart Home,0.0,0
47504,27-12-13,Shopee,Peralatan Portable,0.0,0
47505,27-12-13,Shopee,Alat Elektronik Rumah,1.0,0
47506,27-12-13,Shopee,Perawatan Kesehatan,0.0,0
47507,27-12-13,Shopee,Fashion Wanita,0.0,0
47508,27-12-13,Shopee,Tanaman Hias,0.0,0
47509,27-12-13,Shopee,Perlengkapan Bayi,4.0,0
47510,27-12-13,Shopee,Perlengkapan Camping,204.0,0
47511,27-12-13,Shopee,Novel,0.0,0
47512,27-12-13,Shopee,Daging,67.527,0
47513,27-12-13,Shopee,Perlengkapan Ibadah,185.0,0
47514,27-12-13,Shopee,Perlengkapan Petshop,0.0,0
47515,27-12-13,Shopee,Voucher Game dan Layanan,0.0,0
47516,27-12-13,Shopee,Daging Putih,227.524,0
47517,27-12-13,Shopee,Kuliner,33.0,0
47518,27-12-13,Shopee,Peralatan Olahraga,0.0,0
47519,27-12-13,Shopee,Alat Tulis dan Kantor,0.0,0
47520,27-12-13,Shopee,Hasil Laut,2.0,0
47521,28-12-13,Lazada,Otomotif,8.0,0
47522,28-12-13,Lazada,Perlengkapan Bayi,0.0,0
47523,28-12-13,Lazada,Produk Kecantikan,0.0,0
47524,28-12-13,Lazada,Minuman,1014.0,0
47525,28-12-13,Lazada,Buku dan Novel,0.0,0
47526,28-12-13,Lazada,Roti,143.0,0
47527,28-12-13,Lazada,Perlengkapan Kado,0.0,0
47528,28-12-13,Lazada,Peralatan Rumah Tangga,1023.0,0
47529,28-12-13,Lazada,Kebutuhan Sehari-hari,366.0,0
47530,28-12-13,Lazada,Makanan Jadi,139.0,0
47531,28-12-13,Lazada,Telur Ayam,63.0,0
47532,28-12-13,Lazada,Makanan Beku KemasanS,66.359,0
47533,28-12-13,Lazada,Sayur,2413.0,0
47534,28-12-13,Lazada,Buah,17.0,0
47535,28-12-13,Lazada,Gadget dan Aksesoris Handphone,0.0,0
47536,28-12-13,Lazada,IoT dan Smart Home,0.0,0
47537,28-12-13,Lazada,Peralatan Portable,0.0,0
47538,28-12-13,Lazada,Alat Elektronik Rumah,0.0,0
47539,28-12-13,Lazada,Perawatan Kesehatan,0.0,0
47540,28-12-13,Lazada,Fashion Wanita,0.0,0
47541,28-12-13,Lazada,Tanaman Hias,0.0,0
47542,28-12-13,Lazada,Perlengkapan Bayi,8.0,0
47543,28-12-13,Lazada,Perlengkapan Camping,178.0,0
47544,28-12-13,Lazada,Novel,0.0,0
47545,28-12-13,Lazada,Daging,114.379.005,0
47546,28-12-13,Lazada,Perlengkapan Ibadah,141.0,0
47547,28-12-13,Lazada,Perlengkapan Petshop,0.0,0
47548,28-12-13,Lazada,Voucher Game dan Layanan,0.0,0
47549,28-12-13,Lazada,Daging Putih,220.696,0
47550,28-12-13,Lazada,Kuliner,18.0,0
47551,28-12-13,Lazada,Peralatan Olahraga,0.0,0
47552,28-12-13,Lazada,Alat Tulis dan Kantor,0.0,0
47553,28-12-13,Lazada,Hasil Laut,2.0,0
47554,28-12-13,Tokopedia,Otomotif,7.0,0
47555,28-12-13,Tokopedia,Perlengkapan Bayi,0.0,0
47556,28-12-13,Tokopedia,Produk Kecantikan,0.0,0
47557,28-12-13,Tokopedia,Minuman,1511.0,0
47558,28-12-13,Tokopedia,Buku dan Novel,0.0,0
47559,28-12-13,Tokopedia,Roti,127.0,0
47560,28-12-13,Tokopedia,Perlengkapan Kado,0.0,0
47561,28-12-13,Tokopedia,Peralatan Rumah Tangga,1180.0,0
47562,28-12-13,Tokopedia,Kebutuhan Sehari-hari,328.0,0
47563,28-12-13,Tokopedia,Makanan Jadi,315.0,0
47564,28-12-13,Tokopedia,Telur Ayam,76.0,0
47565,28-12-13,Tokopedia,Makanan Beku KemasanS,228.652,0
47566,28-12-13,Tokopedia,Sayur,2831.0,0
47567,28-12-13,Tokopedia,Buah,13.0,0
47568,28-12-13,Tokopedia,Gadget dan Aksesoris Handphone,1.0,0
47569,28-12-13,Tokopedia,IoT dan Smart Home,0.0,0
47570,28-12-13,Tokopedia,Peralatan Portable,0.0,0
47571,28-12-13,Tokopedia,Alat Elektronik Rumah,0.0,0
47572,28-12-13,Tokopedia,Perawatan Kesehatan,0.0,0
47573,28-12-13,Tokopedia,Fashion Wanita,0.0,0
47574,28-12-13,Tokopedia,Tanaman Hias,0.0,0
47575,28-12-13,Tokopedia,Perlengkapan Bayi,5.0,0
47576,28-12-13,Tokopedia,Perlengkapan Camping,243.0,0
47577,28-12-13,Tokopedia,Novel,0.0,0
47578,28-12-13,Tokopedia,Daging,201.189,0
47579,28-12-13,Tokopedia,Perlengkapan Ibadah,188.0,0
47580,28-12-13,Tokopedia,Perlengkapan Petshop,0.0,0
47581,28-12-13,Tokopedia,Voucher Game dan Layanan,0.0,0
47582,28-12-13,Tokopedia,Daging Putih,237.67,0
47583,28-12-13,Tokopedia,Kuliner,46.0,0
47584,28-12-13,Tokopedia,Peralatan Olahraga,0.0,0
47585,28-12-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
47586,28-12-13,Tokopedia,Hasil Laut,5.0,0
47587,28-12-13,Blibli,Otomotif,7.0,0
47588,28-12-13,Blibli,Perlengkapan Bayi,0.0,0
47589,28-12-13,Blibli,Produk Kecantikan,0.0,0
47590,28-12-13,Blibli,Minuman,340.0,0
47591,28-12-13,Blibli,Buku dan Novel,0.0,0
47592,28-12-13,Blibli,Roti,90.0,0
47593,28-12-13,Blibli,Perlengkapan Kado,0.0,0
47594,28-12-13,Blibli,Peralatan Rumah Tangga,478.0,0
47595,28-12-13,Blibli,Kebutuhan Sehari-hari,188.0,0
47596,28-12-13,Blibli,Makanan Jadi,50.0,0
47597,28-12-13,Blibli,Telur Ayam,89.0,0
47598,28-12-13,Blibli,Makanan Beku KemasanS,175.347,0
47599,28-12-13,Blibli,Sayur,1319.0,0
47600,28-12-13,Blibli,Buah,6.0,0
47601,28-12-13,Blibli,Gadget dan Aksesoris Handphone,1.0,0
47602,28-12-13,Blibli,IoT dan Smart Home,0.0,0
47603,28-12-13,Blibli,Peralatan Portable,0.0,0
47604,28-12-13,Blibli,Alat Elektronik Rumah,0.0,0
47605,28-12-13,Blibli,Perawatan Kesehatan,0.0,0
47606,28-12-13,Blibli,Fashion Wanita,0.0,0
47607,28-12-13,Blibli,Tanaman Hias,0.0,0
47608,28-12-13,Blibli,Perlengkapan Bayi,6.0,0
47609,28-12-13,Blibli,Perlengkapan Camping,208.0,0
47610,28-12-13,Blibli,Novel,0.0,0
47611,28-12-13,Blibli,Daging,39.08,0
47612,28-12-13,Blibli,Perlengkapan Ibadah,127.0,0
47613,28-12-13,Blibli,Perlengkapan Petshop,0.0,0
47614,28-12-13,Blibli,Voucher Game dan Layanan,0.0,0
47615,28-12-13,Blibli,Daging Putih,65.615,0
47616,28-12-13,Blibli,Kuliner,4.0,0
47617,28-12-13,Blibli,Peralatan Olahraga,0.0,0
47618,28-12-13,Blibli,Alat Tulis dan Kantor,0.0,0
47619,28-12-13,Blibli,Hasil Laut,2.0,0
47620,28-12-13,Shopee,Otomotif,2.0,0
47621,28-12-13,Shopee,Perlengkapan Bayi,0.0,0
47622,28-12-13,Shopee,Produk Kecantikan,3.0,0
47623,28-12-13,Shopee,Minuman,970.0,0
47624,28-12-13,Shopee,Buku dan Novel,0.0,0
47625,28-12-13,Shopee,Roti,252.0,0
47626,28-12-13,Shopee,Perlengkapan Kado,0.0,0
47627,28-12-13,Shopee,Peralatan Rumah Tangga,1175.0,0
47628,28-12-13,Shopee,Kebutuhan Sehari-hari,408.0,0
47629,28-12-13,Shopee,Makanan Jadi,200.0,0
47630,28-12-13,Shopee,Telur Ayam,105.0,0
47631,28-12-13,Shopee,Makanan Beku KemasanS,19.172.699,0
47632,28-12-13,Shopee,Sayur,3493.0,0
47633,28-12-13,Shopee,Buah,16.0,0
47634,28-12-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
47635,28-12-13,Shopee,IoT dan Smart Home,0.0,0
47636,28-12-13,Shopee,Peralatan Portable,0.0,0
47637,28-12-13,Shopee,Alat Elektronik Rumah,1.0,0
47638,28-12-13,Shopee,Perawatan Kesehatan,0.0,0
47639,28-12-13,Shopee,Fashion Wanita,0.0,0
47640,28-12-13,Shopee,Tanaman Hias,0.0,0
47641,28-12-13,Shopee,Perlengkapan Bayi,5.0,0
47642,28-12-13,Shopee,Perlengkapan Camping,166.0,0
47643,28-12-13,Shopee,Novel,0.0,0
47644,28-12-13,Shopee,Daging,67.183,0
47645,28-12-13,Shopee,Perlengkapan Ibadah,251.0,0
47646,28-12-13,Shopee,Perlengkapan Petshop,0.0,0
47647,28-12-13,Shopee,Voucher Game dan Layanan,0.0,0
47648,28-12-13,Shopee,Daging Putih,261.621,0
47649,28-12-13,Shopee,Kuliner,27.0,0
47650,28-12-13,Shopee,Peralatan Olahraga,0.0,0
47651,28-12-13,Shopee,Alat Tulis dan Kantor,0.0,0
47652,28-12-13,Shopee,Hasil Laut,1.0,0
47653,29-12-13,Lazada,Otomotif,4.0,0
47654,29-12-13,Lazada,Perlengkapan Bayi,0.0,0
47655,29-12-13,Lazada,Produk Kecantikan,1.0,0
47656,29-12-13,Lazada,Minuman,805.0,0
47657,29-12-13,Lazada,Buku dan Novel,0.0,0
47658,29-12-13,Lazada,Roti,131.0,0
47659,29-12-13,Lazada,Perlengkapan Kado,0.0,0
47660,29-12-13,Lazada,Peralatan Rumah Tangga,971.0,0
47661,29-12-13,Lazada,Kebutuhan Sehari-hari,289.0,0
47662,29-12-13,Lazada,Makanan Jadi,145.0,0
47663,29-12-13,Lazada,Telur Ayam,72.0,0
47664,29-12-13,Lazada,Makanan Beku KemasanS,98.728,0
47665,29-12-13,Lazada,Sayur,2012.0,0
47666,29-12-13,Lazada,Buah,21.0,0
47667,29-12-13,Lazada,Gadget dan Aksesoris Handphone,3.0,0
47668,29-12-13,Lazada,IoT dan Smart Home,0.0,0
47669,29-12-13,Lazada,Peralatan Portable,0.0,0
47670,29-12-13,Lazada,Alat Elektronik Rumah,0.0,0
47671,29-12-13,Lazada,Perawatan Kesehatan,0.0,0
47672,29-12-13,Lazada,Fashion Wanita,0.0,0
47673,29-12-13,Lazada,Tanaman Hias,0.0,0
47674,29-12-13,Lazada,Perlengkapan Bayi,13.0,0
47675,29-12-13,Lazada,Perlengkapan Camping,0.0,0
47676,29-12-13,Lazada,Novel,0.0,0
47677,29-12-13,Lazada,Daging,134.494,0
47678,29-12-13,Lazada,Perlengkapan Ibadah,133.0,0
47679,29-12-13,Lazada,Perlengkapan Petshop,0.0,0
47680,29-12-13,Lazada,Voucher Game dan Layanan,0.0,0
47681,29-12-13,Lazada,Daging Putih,174.322,0
47682,29-12-13,Lazada,Kuliner,19.0,0
47683,29-12-13,Lazada,Peralatan Olahraga,0.0,0
47684,29-12-13,Lazada,Alat Tulis dan Kantor,0.0,0
47685,29-12-13,Lazada,Hasil Laut,1.0,0
47686,29-12-13,Tokopedia,Otomotif,4.0,0
47687,29-12-13,Tokopedia,Perlengkapan Bayi,0.0,0
47688,29-12-13,Tokopedia,Produk Kecantikan,0.0,0
47689,29-12-13,Tokopedia,Minuman,1126.0,0
47690,29-12-13,Tokopedia,Buku dan Novel,0.0,0
47691,29-12-13,Tokopedia,Roti,124.0,0
47692,29-12-13,Tokopedia,Perlengkapan Kado,0.0,0
47693,29-12-13,Tokopedia,Peralatan Rumah Tangga,919.0,0
47694,29-12-13,Tokopedia,Kebutuhan Sehari-hari,336.0,0
47695,29-12-13,Tokopedia,Makanan Jadi,293.0,0
47696,29-12-13,Tokopedia,Telur Ayam,133.0,0
47697,29-12-13,Tokopedia,Makanan Beku KemasanS,73.11,0
47698,29-12-13,Tokopedia,Sayur,2342.0,0
47699,29-12-13,Tokopedia,Buah,8.0,0
47700,29-12-13,Tokopedia,Gadget dan Aksesoris Handphone,0.0,0
47701,29-12-13,Tokopedia,IoT dan Smart Home,0.0,0
47702,29-12-13,Tokopedia,Peralatan Portable,0.0,0
47703,29-12-13,Tokopedia,Alat Elektronik Rumah,1.0,0
47704,29-12-13,Tokopedia,Perawatan Kesehatan,0.0,0
47705,29-12-13,Tokopedia,Fashion Wanita,0.0,0
47706,29-12-13,Tokopedia,Tanaman Hias,0.0,0
47707,29-12-13,Tokopedia,Perlengkapan Bayi,3.0,0
47708,29-12-13,Tokopedia,Perlengkapan Camping,0.0,0
47709,29-12-13,Tokopedia,Novel,0.0,0
47710,29-12-13,Tokopedia,Daging,173.342,0
47711,29-12-13,Tokopedia,Perlengkapan Ibadah,149.0,0
47712,29-12-13,Tokopedia,Perlengkapan Petshop,0.0,0
47713,29-12-13,Tokopedia,Voucher Game dan Layanan,0.0,0
47714,29-12-13,Tokopedia,Daging Putih,21.710.901,0
47715,29-12-13,Tokopedia,Kuliner,24.0,0
47716,29-12-13,Tokopedia,Peralatan Olahraga,0.0,0
47717,29-12-13,Tokopedia,Alat Tulis dan Kantor,0.0,0
47718,29-12-13,Tokopedia,Hasil Laut,12.0,0
47719,29-12-13,Blibli,Otomotif,1.0,0
47720,29-12-13,Blibli,Perlengkapan Bayi,0.0,0
47721,29-12-13,Blibli,Produk Kecantikan,0.0,0
47722,29-12-13,Blibli,Minuman,325.0,0
47723,29-12-13,Blibli,Buku dan Novel,0.0,0
47724,29-12-13,Blibli,Roti,120.0,0
47725,29-12-13,Blibli,Perlengkapan Kado,0.0,0
47726,29-12-13,Blibli,Peralatan Rumah Tangga,465.0,0
47727,29-12-13,Blibli,Kebutuhan Sehari-hari,202.0,0
47728,29-12-13,Blibli,Makanan Jadi,98.0,0
47729,29-12-13,Blibli,Telur Ayam,75.0,0
47730,29-12-13,Blibli,Makanan Beku KemasanS,169.059,0
47731,29-12-13,Blibli,Sayur,1289.0,0
47732,29-12-13,Blibli,Buah,3.0,0
47733,29-12-13,Blibli,Gadget dan Aksesoris Handphone,1.0,0
47734,29-12-13,Blibli,IoT dan Smart Home,0.0,0
47735,29-12-13,Blibli,Peralatan Portable,0.0,0
47736,29-12-13,Blibli,Alat Elektronik Rumah,0.0,0
47737,29-12-13,Blibli,Perawatan Kesehatan,0.0,0
47738,29-12-13,Blibli,Fashion Wanita,0.0,0
47739,29-12-13,Blibli,Tanaman Hias,0.0,0
47740,29-12-13,Blibli,Perlengkapan Bayi,0.0,0
47741,29-12-13,Blibli,Perlengkapan Camping,0.0,0
47742,29-12-13,Blibli,Novel,0.0,0
47743,29-12-13,Blibli,Daging,31.872,0
47744,29-12-13,Blibli,Perlengkapan Ibadah,159.0,0
47745,29-12-13,Blibli,Perlengkapan Petshop,0.0,0
47746,29-12-13,Blibli,Voucher Game dan Layanan,0.0,0
47747,29-12-13,Blibli,Daging Putih,81.113,0
47748,29-12-13,Blibli,Kuliner,12.0,0
47749,29-12-13,Blibli,Peralatan Olahraga,0.0,0
47750,29-12-13,Blibli,Alat Tulis dan Kantor,0.0,0
47751,29-12-13,Blibli,Hasil Laut,0.0,0
47752,29-12-13,Shopee,Otomotif,3.0,0
47753,29-12-13,Shopee,Perlengkapan Bayi,0.0,0
47754,29-12-13,Shopee,Produk Kecantikan,1.0,0
47755,29-12-13,Shopee,Minuman,720.0,0
47756,29-12-13,Shopee,Buku dan Novel,0.0,0
47757,29-12-13,Shopee,Roti,214.0,0
47758,29-12-13,Shopee,Perlengkapan Kado,0.0,0
47759,29-12-13,Shopee,Peralatan Rumah Tangga,1191.0,0
47760,29-12-13,Shopee,Kebutuhan Sehari-hari,267.0,0
47761,29-12-13,Shopee,Makanan Jadi,162.0,0
47762,29-12-13,Shopee,Telur Ayam,84.0,0
47763,29-12-13,Shopee,Makanan Beku KemasanS,260.78,0
47764,29-12-13,Shopee,Sayur,2873.0,0
47765,29-12-13,Shopee,Buah,13.0,0
47766,29-12-13,Shopee,Gadget dan Aksesoris Handphone,0.0,0
47767,29-12-13,Shopee,IoT dan Smart Home,0.0,0
47768,29-12-13,Shopee,Peralatan Portable,0.0,0
47769,29-12-13,Shopee,Alat Elektronik Rumah,0.0,0
47770,29-12-13,Shopee,Perawatan Kesehatan,0.0,0
47771,29-12-13,Shopee,Fashion Wanita,0.0,0
47772,29-12-13,Shopee,Tanaman Hias,0.0,0
47773,29-12-13,Shopee,Perlengkapan Bayi,16.0,0
47774,29-12-13,Shopee,Perlengkapan Camping,0.0,0
47775,29-12-13,Shopee,Novel,0.0,0
47776,29-12-13,Shopee,Daging,86.011,0
47777,29-12-13,Shopee,Perlengkapan Ibadah,194.0,0
